,Parada,Lat,Lon
0,Parque Sur de Bomberos,37.16507676245753,-3.5985320806503296
0,Plaza de las Américas 2,37.16246,-3.60282
0,Avda. Fernando de los Ríos 2,37.15880,-3.60659
0,Río Monachil,37.15469278582922,-3.610914230371236
0,Ctra. de Granada 1,37.151464513623495,-3.6143713295950874
0,Ctra. de Granada 2,37.150307723501456,-3.6158784628241847
0,Ctra. de Granada 3,37.1474115018188,-3.6212825775146484
0,Cno. Bajo de Armilla,37.147761482968306,-3.622029572725296
0,Gerardo Talavera,37.14750279210501,-3.6245807558543674
0,San Miguel 1,37.1457443121663,-3.62262099981308
0,San Miguel 2,37.1437987122521,-3.621082752943039
0,San Miguel 3,37.141740811728,-3.619270920753479
0,Residencia,37.14024,-3.61822
0,Polideportivo,37.13835183534821,-3.62024188041687
0,Paseo de Recoletos,37.13872602000696,-3.6218994855880737
0,Calle Murcia,37.13958,-3.62446
0,Tierno Galván,37.14021,-3.62834
0,Base Aérea,37.13726,-3.62882
0,Urb. El Carmelo,37.12998244460204,-3.6225324869155884
